employee_id,person_type,person_status,ge_hire_date,city,state_name,country_name,function_group,job_function,career_band,industry_focus_name
19274830092,EMPLOYEE,A,3/20/2009 0:00,Singapore,Central Singapore,Singapore,Production,JOB_FUNCTION_24,CAREER_BAND_8,BUSINESS_SEGMENT_2
13827860993,EMPLOYEE,A,3/20/2009 0:00,Singapore,Central Singapore,Singapore,Production,JOB_FUNCTION_24,CAREER_BAND_8,BUSINESS_SEGMENT_2
7764411484,EMPLOYEE,A,3/20/2009 0:00,Singapore,Central Singapore,Singapore,Production,JOB_FUNCTION_16,CAREER_BAND_7,BUSINESS_SEGMENT_2
27386292273,EMPLOYEE,A,3/20/2009 0:00,Singapore,Central Singapore,Singapore,Production,JOB_FUNCTION_24,CAREER_BAND_3,BUSINESS_SEGMENT_2
7993007919,EMPLOYEE,A,9/29/2009 0:00,Bengaluru,Karnataka,India,Production,JOB_FUNCTION_7,CAREER_BAND_4,BUSINESS_SEGMENT_2
521103239,EMPLOYEE,A,4/5/2010 0:00,Dubai,Dubai,United Arab Emirates,Production,JOB_FUNCTION_7,CAREER_BAND_10,BUSINESS_SEGMENT_2
13361924553,EMPLOYEE,A,4/26/2010 0:00,Bengaluru,Karnataka,India,Production,JOB_FUNCTION_7,CAREER_BAND_4,BUSINESS_SEGMENT_2
6216065897,EMPLOYEE,A,6/1/2010 0:00,Singapore,Central Singapore,Singapore,Production,JOB_FUNCTION_24,CAREER_BAND_3,BUSINESS_SEGMENT_2
521103573,EMPLOYEE,A,6/21/2010 0:00,Bengaluru,Karnataka,India,Production,JOB_FUNCTION_7,CAREER_BAND_4,BUSINESS_SEGMENT_2
521103583,EMPLOYEE,A,6/21/2010 0:00,Bengaluru,Karnataka,India,Production,JOB_FUNCTION_7,CAREER_BAND_4,BUSINESS_SEGMENT_2
20550610114,EMPLOYEE,A,7/26/2010 0:00,Bengaluru,Karnataka,India,Production,JOB_FUNCTION_7,CAREER_BAND_10,BUSINESS_SEGMENT_2
21464474827,EMPLOYEE,A,8/23/2010 0:00,Bengaluru,Karnataka,India,Production,JOB_FUNCTION_7,CAREER_BAND_4,BUSINESS_SEGMENT_2
20550623368,EMPLOYEE,A,11/8/2010 0:00,ShangHai,Shanghai,China,Production,JOB_FUNCTION_7,CAREER_BAND_10,BUSINESS_SEGMENT_2
20080751374,EMPLOYEE,A,10/11/2010 0:00,Singapore,Central Singapore,Singapore,Production,JOB_FUNCTION_24,CAREER_BAND_3,BUSINESS_SEGMENT_2
21908094995,EMPLOYEE,A,7/1/2010 0:00,Taoyuan City,Taoyuan,"Taiwan, Province of China",Production,JOB_FUNCTION_7,CAREER_BAND_10,BUSINESS_SEGMENT_2
19116106696,EMPLOYEE,A,12/6/2010 0:00,Bengaluru,Karnataka,India,Enabling,JOB_FUNCTION_6,CAREER_BAND_10,BUSINESS_SEGMENT_2
20550643115,EMPLOYEE,A,8/1/2011 0:00,Shanghai,Shanghai,China,Production,JOB_FUNCTION_16,CAREER_BAND_4,BUSINESS_SEGMENT_2
18621741544,EMPLOYEE,A,2/14/2011 0:00,Bengaluru,Karnataka,India,Production,JOB_FUNCTION_7,CAREER_BAND_4,BUSINESS_SEGMENT_2
22342592494,EMPLOYEE,A,3/1/2011 0:00,Singapore,Central Singapore,Singapore,Production,JOB_FUNCTION_25,CAREER_BAND_8,BUSINESS_SEGMENT_2
18119609979,EMPLOYEE,A,4/5/2011 0:00,Bengaluru,Karnataka,India,Production,JOB_FUNCTION_7,CAREER_BAND_4,BUSINESS_SEGMENT_2
20550656637,EMPLOYEE,A,4/11/2011 0:00,Bengaluru,Karnataka,India,Production,JOB_FUNCTION_7,CAREER_BAND_4,BUSINESS_SEGMENT_2
21011978818,EMPLOYEE,A,5/23/2011 0:00,SuZhou,Jiangsu,China,Production,JOB_FUNCTION_16,CAREER_BAND_3,BUSINESS_SEGMENT_2
30700772356,EMPLOYEE,A,7/4/2011 0:00,Bengaluru,Karnataka,India,Production,JOB_FUNCTION_7,CAREER_BAND_4,BUSINESS_SEGMENT_2
26673465141,EMPLOYEE,A,9/12/2011 0:00,Bengaluru,Karnataka,India,Production,JOB_FUNCTION_7,CAREER_BAND_10,BUSINESS_SEGMENT_2
26576818616,EMPLOYEE,A,8/8/2011 0:00,Bengaluru,Karnataka,India,Production,JOB_FUNCTION_7,CAREER_BAND_4,BUSINESS_SEGMENT_2
30427978590,EMPLOYEE,A,10/17/2011 0:00,Bengaluru,Karnataka,India,Enabling,JOB_FUNCTION_6,CAREER_BAND_4,BUSINESS_SEGMENT_2
29639382022,EMPLOYEE,A,8/25/2011 0:00,NanJing,Jiangsu,China,Production,JOB_FUNCTION_25,CAREER_BAND_4,BUSINESS_SEGMENT_2
28422335753,EMPLOYEE,A,8/29/2011 0:00,Amberley,Queensland,Australia,Production,JOB_FUNCTION_24,CAREER_BAND_10,BUSINESS_SEGMENT_2
29639411082,EMPLOYEE,A,1/9/2012 0:00,West Chester,Ohio,United States,Commercial,JOB_FUNCTION_18,CAREER_BAND_10,BUSINESS_SEGMENT_2
30428017838,EMPLOYEE,A,12/26/2011 0:00,SuZhou,Jiangsu,China,Production,JOB_FUNCTION_25,CAREER_BAND_4,BUSINESS_SEGMENT_2
28422372600,EMPLOYEE,A,2/13/2012 0:00,Bengaluru,Karnataka,India,Production,JOB_FUNCTION_7,CAREER_BAND_4,BUSINESS_SEGMENT_2
15228700402,EMPLOYEE,A,3/19/2012 0:00,Bengaluru,Karnataka,India,Production,JOB_FUNCTION_7,CAREER_BAND_4,BUSINESS_SEGMENT_2
15228700699,EMPLOYEE,A,3/19/2012 0:00,Bengaluru,Karnataka,India,Production,JOB_FUNCTION_7,CAREER_BAND_4,BUSINESS_SEGMENT_2
30672553792,EMPLOYEE,A,4/9/2012 0:00,Pune,Maharashtra,India,Production,JOB_FUNCTION_16,CAREER_BAND_4,BUSINESS_SEGMENT_2
30688639688,EMPLOYEE,I,4/23/2012 0:00,Bengaluru,Karnataka,India,Production,JOB_FUNCTION_7,CAREER_BAND_4,BUSINESS_SEGMENT_2
14836097505,EMPLOYEE,A,6/25/2012 0:00,Bengaluru,Karnataka,India,Production,JOB_FUNCTION_7,CAREER_BAND_10,BUSINESS_SEGMENT_2
30672583365,EMPLOYEE,A,7/9/2012 0:00,Shanghai,Shanghai,China,Production,JOB_FUNCTION_7,CAREER_BAND_4,BUSINESS_SEGMENT_2
16717113513,EMPLOYEE,A,7/2/2012 0:00,Bengaluru,Karnataka,India,Production,JOB_FUNCTION_7,CAREER_BAND_4,BUSINESS_SEGMENT_2
29356319616,EMPLOYEE,A,4/17/2006 0:00,ShangHai,Shanghai,China,Production,JOB_FUNCTION_24,CAREER_BAND_4,BUSINESS_SEGMENT_2
22004694708,EMPLOYEE,A,4/22/2006 0:00,Dubai,Dubai,United Arab Emirates,Commercial,JOB_FUNCTION_18,CAREER_BAND_10,BUSINESS_SEGMENT_2
5151312319,EMPLOYEE,A,,Mississauga,,,,JOB_FUNCTION_14,CAREER_BAND_1,BUSINESS_SEGMENT_7
20509883128,EMPLOYEE,A,9/11/2000 0:00,Matraville,New South Wales,Australia,Production,JOB_FUNCTION_24,CAREER_BAND_10,BUSINESS_SEGMENT_2
35315739233,EMPLOYEE,A,1/27/1997 0:00,Bromont,Quebec,Canada,Production,JOB_FUNCTION_16,CAREER_BAND_7,BUSINESS_SEGMENT_2
8898991813,EMPLOYEE,A,2/7/2000 0:00,Bromont,Quebec,Canada,Production,JOB_FUNCTION_16,CAREER_BAND_4,BUSINESS_SEGMENT_2
32471330557,EMPLOYEE,A,11/16/1987 0:00,Bromont,Quebec,Canada,Production,JOB_FUNCTION_16,CAREER_BAND_7,BUSINESS_SEGMENT_2
8899000431,EMPLOYEE,A,3/18/1985 0:00,Bromont,Quebec,Canada,Production,JOB_FUNCTION_16,CAREER_BAND_7,BUSINESS_SEGMENT_2
29136869429,EMPLOYEE,A,7/27/2000 0:00,Bromont,Quebec,Canada,Production,JOB_FUNCTION_16,CAREER_BAND_10,BUSINESS_SEGMENT_2
40077119588,EMPLOYEE,A,4/28/2003 0:00,Ottawa,Ontario,Canada,Commercial,JOB_FUNCTION_22,CAREER_BAND_10,BUSINESS_SEGMENT_2
23758286763,EMPLOYEE,A,2/14/2005 0:00,Bromont,Quebec,Canada,Production,JOB_FUNCTION_16,CAREER_BAND_7,BUSINESS_SEGMENT_2
40077148841,EMPLOYEE,A,6/27/2005 0:00,Bromont,Quebec,Canada,Production,JOB_FUNCTION_16,CAREER_BAND_7,BUSINESS_SEGMENT_2
31774806446,EMPLOYEE,A,3/10/2008 0:00,Dorval,Quebec,Canada,Production,JOB_FUNCTION_7,CAREER_BAND_4,BUSINESS_SEGMENT_2
19098378792,EMPLOYEE,A,5/5/2008 0:00,Bromont,Quebec,Canada,Production,JOB_FUNCTION_7,CAREER_BAND_4,BUSINESS_SEGMENT_2
39766611356,EMPLOYEE,A,5/12/2008 0:00,Bromont,Quebec,Canada,Production,JOB_FUNCTION_16,CAREER_BAND_4,BUSINESS_SEGMENT_2
32572133841,EMPLOYEE,A,10/12/2010 0:00,Bromont,Quebec,Canada,Enabling,JOB_FUNCTION_12,CAREER_BAND_8,BUSINESS_SEGMENT_2
32572150008,EMPLOYEE,A,9/12/2011 0:00,Bromont,Quebec,Canada,Production,JOB_FUNCTION_7,CAREER_BAND_8,BUSINESS_SEGMENT_2
146968346,EMPLOYEE,A,4/2/2012 0:00,Bromont,Quebec,Canada,Production,JOB_FUNCTION_16,CAREER_BAND_8,BUSINESS_SEGMENT_2
40279148852,EMPLOYEE,A,6/11/2012 0:00,Bromont,Quebec,Canada,Production,JOB_FUNCTION_16,CAREER_BAND_4,BUSINESS_SEGMENT_2
52357669,EMPLOYEE,A,7/4/1988 0:00,Mississauga,Ontario,Canada,Enabling,JOB_FUNCTION_10,CAREER_BAND_4,BUSINESS_SEGMENT_2
25932716934,CONTRACTOR,A,,West Chester Township,Ohio,No_Data,Production,JOB_FUNCTION_25,CAREER_BAND_6,BUSINESS_SEGMENT_2
45653797660,CONTRACTOR,A,,West Chester,Ohio,No_Data,Enabling,JOB_FUNCTION_5,CAREER_BAND_6,BUSINESS_SEGMENT_2
43230568356,CONTRACTOR,A,,Evendale,Ohio,No_Data,Enabling,JOB_FUNCTION_10,CAREER_BAND_6,BUSINESS_SEGMENT_2
45150980379,CONTRACTOR,A,,Lynn,Massachusetts,No_Data,Enabling,JOB_FUNCTION_13,CAREER_BAND_6,BUSINESS_SEGMENT_2
49272398090,CONTRACTOR,A,,Evendale,Ohio,No_Data,Enabling,JOB_FUNCTION_13,CAREER_BAND_6,BUSINESS_SEGMENT_2
984437633,CONTRACTOR,A,,Evendale,Ohio,No_Data,Enabling,JOB_FUNCTION_13,CAREER_BAND_6,BUSINESS_SEGMENT_2
32797050574,CONTRACTOR,A,,West Chester,Ohio,No_Data,Enabling,JOB_FUNCTION_13,CAREER_BAND_6,BUSINESS_SEGMENT_2
25977754224,CONTRACTOR,A,,Cincinnati,Ohio,No_Data,Production,JOB_FUNCTION_3,CAREER_BAND_6,BUSINESS_SEGMENT_2
32285584168,CONTRACTOR,A,,Evendale,Ohio,No_Data,Production,JOB_FUNCTION_7,CAREER_BAND_6,BUSINESS_SEGMENT_2
777342551,CONTRACTOR,A,,Veresegyhaz,Pest,No_Data,Production,JOB_FUNCTION_15,CAREER_BAND_6,BUSINESS_SEGMENT_2
24770222094,CONTRACTOR,A,,West Chester,Ohio,No_Data,Production,JOB_FUNCTION_7,CAREER_BAND_6,BUSINESS_SEGMENT_2
28452910597,CONTRACTOR,A,,West Chester,Ohio,No_Data,Enabling,JOB_FUNCTION_10,CAREER_BAND_6,BUSINESS_SEGMENT_2
50055594947,CONTRACTOR,A,,West Chester,Ohio,No_Data,Enabling,JOB_FUNCTION_13,CAREER_BAND_6,BUSINESS_SEGMENT_2
503997863,CONTRACTOR,A,,West Chester,Ohio,No_Data,Production,JOB_FUNCTION_7,CAREER_BAND_6,BUSINESS_SEGMENT_2
42035254490,CONTRACTOR,A,,Bromont,Quebec,No_Data,Enabling,JOB_FUNCTION_23,CAREER_BAND_6,BUSINESS_SEGMENT_2
49355722500,CONTRACTOR,A,,,Ohio,No_Data,Enabling,JOB_FUNCTION_10,CAREER_BAND_6,BUSINESS_SEGMENT_2
48568554015,CONTRACTOR,A,,Evendale,Ohio,No_Data,Production,JOB_FUNCTION_7,CAREER_BAND_6,BUSINESS_SEGMENT_2
34599550989,CONTRACTOR,A,,Evendale,Ohio,No_Data,Enabling,JOB_FUNCTION_23,CAREER_BAND_6,BUSINESS_SEGMENT_2
14697114816,CONTRACTOR,A,,West Chester,Ohio,No_Data,Production,JOB_FUNCTION_7,CAREER_BAND_6,BUSINESS_SEGMENT_2
12663547613,CONTRACTOR,A,,Cincinnati,Florida,No_Data,Production,JOB_FUNCTION_7,CAREER_BAND_6,BUSINESS_SEGMENT_2
22881889610,CONTRACTOR,A,,,No_Data,No_Data,Production,JOB_FUNCTION_24,CAREER_BAND_6,BUSINESS_SEGMENT_2
50029533155,CONTRACTOR,A,,Evendale,Ohio,No_Data,Enabling,JOB_FUNCTION_21,CAREER_BAND_6,BUSINESS_SEGMENT_2
44665598184,CONTRACTOR,A,,Cincinnati,Ohio,No_Data,Production,JOB_FUNCTION_7,CAREER_BAND_6,BUSINESS_SEGMENT_2
4341167318,CONTRACTOR,A,,West Chester,Ohio,No_Data,Production,JOB_FUNCTION_16,CAREER_BAND_6,BUSINESS_SEGMENT_2
33598405171,CONTRACTOR,A,,Evendale,Ohio,No_Data,Production,JOB_FUNCTION_7,CAREER_BAND_6,BUSINESS_SEGMENT_2
26580449308,CONTRACTOR,A,,Arkansas City,Kansas,No_Data,Enabling,JOB_FUNCTION_21,CAREER_BAND_6,BUSINESS_SEGMENT_2
18676809110,CONTRACTOR,A,,Arkansas City,Kansas,No_Data,Enabling,JOB_FUNCTION_21,CAREER_BAND_6,BUSINESS_SEGMENT_2
5731911937,CONTRACTOR,A,,Hooksett,New Hampshire,No_Data,Enabling,JOB_FUNCTION_13,CAREER_BAND_6,BUSINESS_SEGMENT_2
23813484460,CONTRACTOR,A,,Wilmington,North Carolina,No_Data,Production,JOB_FUNCTION_7,CAREER_BAND_6,BUSINESS_SEGMENT_2
27944492433,CONTRACTOR,A,,Saltillo,Coahuila,No_Data,Enabling,JOB_FUNCTION_21,CAREER_BAND_6,BUSINESS_SEGMENT_2
26120840545,CONTRACTOR,A,,Mexico City,State of Mexico,No_Data,Production,JOB_FUNCTION_16,CAREER_BAND_6,BUSINESS_SEGMENT_2
4444658441,CONTRACTOR,A,,Erlanger,Kentucky,No_Data,Enabling,JOB_FUNCTION_10,CAREER_BAND_6,BUSINESS_SEGMENT_2
24701413042,CONTRACTOR,A,,Evendale,Rio de Janeiro,No_Data,Enabling,JOB_FUNCTION_10,CAREER_BAND_6,BUSINESS_SEGMENT_2
48859322261,CONTRACTOR,I,,North Clarendon,,,,JOB_FUNCTION_13,CAREER_BAND_1,BUSINESS_SEGMENT_2
47294676093,CONTRACTOR,A,,Jacksonville,Florida,No_Data,Enabling,JOB_FUNCTION_13,CAREER_BAND_6,BUSINESS_SEGMENT_2
36593410796,CONTRACTOR,I,,Cincinnati,,,,JOB_FUNCTION_25,CAREER_BAND_1,BUSINESS_SEGMENT_2
47603924278,CONTRACTOR,A,,West Chester,Ohio,No_Data,Enabling,JOB_FUNCTION_10,CAREER_BAND_6,BUSINESS_SEGMENT_2
48589471931,CONTRACTOR,A,,West Chester,Ohio,No_Data,Production,JOB_FUNCTION_7,CAREER_BAND_6,BUSINESS_SEGMENT_2
2708332364,CONTRACTOR,A,,Petropolis,Rio de Janeiro,No_Data,Enabling,JOB_FUNCTION_13,CAREER_BAND_6,BUSINESS_SEGMENT_2
42570700615,CONTRACTOR,A,,Petropolis,Rio de Janeiro,No_Data,Production,JOB_FUNCTION_15,CAREER_BAND_6,BUSINESS_SEGMENT_2
11922366682,CONTRACTOR,A,,Petropolis,Rio de Janeiro,No_Data,Enabling,JOB_FUNCTION_23,CAREER_BAND_6,BUSINESS_SEGMENT_2
46145031845,CONTRACTOR,I,,Petropolis,,,,JOB_FUNCTION_16,CAREER_BAND_1,BUSINESS_SEGMENT_2
8110745469,CONTRACTOR,A,,West Chester,Ohio,No_Data,Production,JOB_FUNCTION_24,CAREER_BAND_6,BUSINESS_SEGMENT_2
49879030485,CONTRACTOR,A,,Evendale,Ohio,No_Data,Production,JOB_FUNCTION_25,CAREER_BAND_6,BUSINESS_SEGMENT_2
44010835142,CONTRACTOR,A,,Clearwater,Florida,No_Data,Enabling,JOB_FUNCTION_13,CAREER_BAND_6,BUSINESS_SEGMENT_2
5146155428,CONTRACTOR,I,,Evendale,,,,JOB_FUNCTION_25,CAREER_BAND_1,BUSINESS_SEGMENT_2
45238358887,CONTRACTOR,A,,Baltimore,Maryland,No_Data,Enabling,JOB_FUNCTION_13,CAREER_BAND_6,BUSINESS_SEGMENT_2
46813231276,CONTRACTOR,A,,Petropolis,Rio de Janeiro,No_Data,Production,JOB_FUNCTION_24,CAREER_BAND_6,BUSINESS_SEGMENT_2
16502984799,CONTRACTOR,A,,Springdale,Massachusetts,No_Data,Production,JOB_FUNCTION_24,CAREER_BAND_6,BUSINESS_SEGMENT_2
50078915532,CONTRACTOR,A,,Evendale,Ohio,No_Data,Enabling,JOB_FUNCTION_20,CAREER_BAND_6,BUSINESS_SEGMENT_2
38714105996,CONTRACTOR,A,,West Chester,Ohio,No_Data,Production,JOB_FUNCTION_7,CAREER_BAND_6,BUSINESS_SEGMENT_2
39998400061,CONTRACTOR,A,,Grand Rapids,Michigan,No_Data,Production,JOB_FUNCTION_7,CAREER_BAND_6,BUSINESS_SEGMENT_2
48648105939,CONTRACTOR,A,,Boston,Massachusetts,No_Data,Production,JOB_FUNCTION_7,CAREER_BAND_6,BUSINESS_SEGMENT_2
7874641544,CONTRACTOR,A,,Loves Park,Illinois,No_Data,Enabling,JOB_FUNCTION_13,CAREER_BAND_6,BUSINESS_SEGMENT_2
31224016881,CONTRACTOR,A,,West Chester,Ohio,No_Data,Commercial,JOB_FUNCTION_22,CAREER_BAND_6,BUSINESS_SEGMENT_2
39914117545,CONTRACTOR,A,,Petropolis,Rio de Janeiro,No_Data,Production,JOB_FUNCTION_15,CAREER_BAND_6,BUSINESS_SEGMENT_2
24246263267,CONTRACTOR,A,,Evendale,Ohio,No_Data,Production,JOB_FUNCTION_24,CAREER_BAND_6,BUSINESS_SEGMENT_2
42410058257,CONTRACTOR,A,,Dubai,No_Data,No_Data,Production,JOB_FUNCTION_3,CAREER_BAND_6,BUSINESS_SEGMENT_2
49839523640,CONTRACTOR,A,,Petropolis,Rio de Janeiro,No_Data,Production,JOB_FUNCTION_15,CAREER_BAND_6,BUSINESS_SEGMENT_2
33359991931,CONTRACTOR,A,,Ubajara,Ceara,No_Data,Production,JOB_FUNCTION_15,CAREER_BAND_6,BUSINESS_SEGMENT_2
48745350774,CONTRACTOR,I,,West Chester,,,,JOB_FUNCTION_7,CAREER_BAND_1,BUSINESS_SEGMENT_2
32197869055,CONTRACTOR,A,,Evendale,Ohio,No_Data,Enabling,JOB_FUNCTION_13,CAREER_BAND_6,BUSINESS_SEGMENT_2
49688489423,CONTRACTOR,A,,West Chester,Ohio,No_Data,Enabling,JOB_FUNCTION_13,CAREER_BAND_6,BUSINESS_SEGMENT_2
38496799583,CONTRACTOR,A,,Lynn,Massachusetts,No_Data,Enabling,JOB_FUNCTION_13,CAREER_BAND_6,BUSINESS_SEGMENT_2
23619442236,CONTRACTOR,A,,Gebze,Kocaeli,No_Data,Production,JOB_FUNCTION_7,CAREER_BAND_6,BUSINESS_SEGMENT_2
35234671932,CONTRACTOR,A,,Dhahran,No_Data,No_Data,Production,JOB_FUNCTION_15,CAREER_BAND_6,BUSINESS_SEGMENT_2
35234672213,CONTRACTOR,A,,Bromont,Quebec,No_Data,Enabling,JOB_FUNCTION_8,CAREER_BAND_6,BUSINESS_SEGMENT_2
40264450476,FUNCTIONAL,A,,Loves Park,,,,JOB_FUNCTION_13,CAREER_BAND_1,BUSINESS_SEGMENT_2
39505521545,FUNCTIONAL,A,,Hooksett,,,,JOB_FUNCTION_7,CAREER_BAND_1,BUSINESS_SEGMENT_2
6767170074,FUNCTIONAL,A,,,,,,JOB_FUNCTION_13,CAREER_BAND_1,BUSINESS_SEGMENT_5
33882076186,FUNCTIONAL,A,,,,,,JOB_FUNCTION_13,CAREER_BAND_1,BUSINESS_SEGMENT_5
38052786134,FUNCTIONAL,A,,,,,,JOB_FUNCTION_13,CAREER_BAND_1,BUSINESS_SEGMENT_5
39220511561,FUNCTIONAL,A,,,,,,JOB_FUNCTION_13,CAREER_BAND_1,BUSINESS_SEGMENT_5
13516631477,FUNCTIONAL,A,,,,,,JOB_FUNCTION_16,CAREER_BAND_1,BUSINESS_SEGMENT_2
38543200064,FUNCTIONAL,A,,Peebles,,,,JOB_FUNCTION_16,CAREER_BAND_1,BUSINESS_SEGMENT_2
50185394831,FUNCTIONAL,A,,,,,,JOB_FUNCTION_13,CAREER_BAND_1,BUSINESS_SEGMENT_2
42926637778,FUNCTIONAL,A,,,,,,JOB_FUNCTION_13,CAREER_BAND_1,BUSINESS_SEGMENT_5
50185434116,FUNCTIONAL,A,,,,,,JOB_FUNCTION_13,CAREER_BAND_1,BUSINESS_SEGMENT_5
30332334114,FUNCTIONAL,A,,,,,,JOB_FUNCTION_13,CAREER_BAND_1,BUSINESS_SEGMENT_5
44428379540,FUNCTIONAL,A,,,,,,JOB_FUNCTION_13,CAREER_BAND_1,BUSINESS_SEGMENT_5
7016458857,FUNCTIONAL,A,,Singapore,,,,JOB_FUNCTION_13,CAREER_BAND_1,BUSINESS_SEGMENT_5
35585382252,CONTRACTOR,A,,Warsaw,Masovian,No_Data,Production,JOB_FUNCTION_7,CAREER_BAND_6,BUSINESS_SEGMENT_2
50059045257,CONTRACTOR,A,,Noida,Ohio,No_Data,Enabling,JOB_FUNCTION_10,CAREER_BAND_6,BUSINESS_SEGMENT_2
15796508997,CONTRACTOR,A,,Evendale,Ohio,No_Data,Enabling,JOB_FUNCTION_10,CAREER_BAND_6,BUSINESS_SEGMENT_2
14175730050,CONTRACTOR,A,,West Chester,Ohio,No_Data,Production,JOB_FUNCTION_15,CAREER_BAND_6,BUSINESS_SEGMENT_2
14176297631,CONTRACTOR,A,,West Chester,Ohio,No_Data,Enabling,JOB_FUNCTION_13,CAREER_BAND_6,BUSINESS_SEGMENT_2
48934185488,CONTRACTOR,A,,Evendale,Ohio,No_Data,Enabling,JOB_FUNCTION_13,CAREER_BAND_6,BUSINESS_SEGMENT_2
50080792235,CONTRACTOR,A,,,Maryland,No_Data,Production,JOB_FUNCTION_16,CAREER_BAND_6,BUSINESS_SEGMENT_2
42638432405,CONTRACTOR,A,,Seattle,Washington,No_Data,Production,JOB_FUNCTION_7,CAREER_BAND_6,BUSINESS_SEGMENT_2
9484032848,CONTRACTOR,A,,Evendale,Ohio,No_Data,Production,JOB_FUNCTION_25,CAREER_BAND_6,BUSINESS_SEGMENT_2
49292482927,CONTRACTOR,A,,Evendale,Ohio,No_Data,Enabling,JOB_FUNCTION_13,CAREER_BAND_6,BUSINESS_SEGMENT_2
32064643741,CONTRACTOR,A,,Petropolis,Rio de Janeiro,No_Data,Production,JOB_FUNCTION_11,CAREER_BAND_6,BUSINESS_SEGMENT_2
28239746258,CONTRACTOR,A,,Boston,Massachusetts,No_Data,Enabling,JOB_FUNCTION_13,CAREER_BAND_6,BUSINESS_SEGMENT_2
32803514231,CONTRACTOR,A,,West Chester,Massachusetts,No_Data,Enabling,JOB_FUNCTION_13,CAREER_BAND_6,BUSINESS_SEGMENT_2
45170043837,CONTRACTOR,A,,Lynn,Massachusetts,No_Data,Enabling,JOB_FUNCTION_13,CAREER_BAND_6,BUSINESS_SEGMENT_2
19526086899,CONTRACTOR,I,,Evendale,,,,JOB_FUNCTION_13,CAREER_BAND_1,BUSINESS_SEGMENT_2
17932877122,CONTRACTOR,A,,,Ohio,No_Data,Production,JOB_FUNCTION_7,CAREER_BAND_6,BUSINESS_SEGMENT_2
37362394484,CONTRACTOR,A,,Wilmington,North Carolina,No_Data,Production,JOB_FUNCTION_16,CAREER_BAND_6,BUSINESS_SEGMENT_2
46242981029,CONTRACTOR,A,,Petropolis,Rio de Janeiro,No_Data,Production,JOB_FUNCTION_16,CAREER_BAND_6,BUSINESS_SEGMENT_2
42421885722,CONTRACTOR,I,,Ubajara,,,,JOB_FUNCTION_16,CAREER_BAND_1,BUSINESS_SEGMENT_2
49897612070,CONTRACTOR,A,,,No_Data,No_Data,Production,JOB_FUNCTION_24,CAREER_BAND_6,BUSINESS_SEGMENT_2
1379155854,FUNCTIONAL,A,,,,,,JOB_FUNCTION_13,CAREER_BAND_1,BUSINESS_SEGMENT_5
29657561278,CONTRACTOR,A,,Petropolis,Rio de Janeiro,No_Data,Production,JOB_FUNCTION_15,CAREER_BAND_6,BUSINESS_SEGMENT_2
24248495295,CONTRACTOR,A,,Cincinnati,Massachusetts,No_Data,Production,JOB_FUNCTION_7,CAREER_BAND_6,BUSINESS_SEGMENT_2
22225654976,FUNCTIONAL,A,,Suzhou,,,,JOB_FUNCTION_7,CAREER_BAND_1,BUSINESS_SEGMENT_2
42546163572,CONTRACTOR,A,,Durham,North Carolina,No_Data,Production,JOB_FUNCTION_15,CAREER_BAND_6,BUSINESS_SEGMENT_2
31183738666,CONTRACTOR,A,,Petropolis,Rio de Janeiro,No_Data,Enabling,JOB_FUNCTION_10,CAREER_BAND_6,BUSINESS_SEGMENT_2
16126431179,CONTRACTOR,A,,West Chester,Ohio,No_Data,Commercial,JOB_FUNCTION_18,CAREER_BAND_6,BUSINESS_SEGMENT_2
8550832810,CONTRACTOR,A,,Lafayette,Indiana,No_Data,Production,JOB_FUNCTION_7,CAREER_BAND_6,BUSINESS_SEGMENT_2
50086003025,CONTRACTOR,A,,Evendale,Ohio,No_Data,Production,JOB_FUNCTION_25,CAREER_BAND_6,BUSINESS_SEGMENT_2
17161341509,CONTRACTOR,A,,Seattle,Ohio,No_Data,Production,JOB_FUNCTION_7,CAREER_BAND_6,BUSINESS_SEGMENT_2
32254482943,CONTRACTOR,A,,Petropolis,Rio de Janeiro,No_Data,Production,JOB_FUNCTION_24,CAREER_BAND_6,BUSINESS_SEGMENT_2
12347471148,FUNCTIONAL,A,,,,,,JOB_FUNCTION_16,CAREER_BAND_1,BUSINESS_SEGMENT_2
35783713598,CONTRACTOR,A,,Petropolis,Rio de Janeiro,No_Data,Production,JOB_FUNCTION_16,CAREER_BAND_6,BUSINESS_SEGMENT_2
26642173511,CONTRACTOR,A,,Evendale,Ohio,No_Data,Production,JOB_FUNCTION_7,CAREER_BAND_6,BUSINESS_SEGMENT_2
50090042339,CONTRACTOR,A,,Petropolis,Rio de Janeiro,No_Data,Enabling,JOB_FUNCTION_23,CAREER_BAND_6,BUSINESS_SEGMENT_2
21569352897,CONTRACTOR,A,,Auburn,Alabama,No_Data,Enabling,JOB_FUNCTION_13,CAREER_BAND_6,BUSINESS_SEGMENT_2
33046477848,CONTRACTOR,A,,Newark,Delaware,No_Data,Enabling,JOB_FUNCTION_13,CAREER_BAND_6,BUSINESS_SEGMENT_2
15512783688,CONTRACTOR,A,,,Ohio,No_Data,Production,JOB_FUNCTION_7,CAREER_BAND_6,BUSINESS_SEGMENT_2
23229749241,CONTRACTOR,A,,Lynn,Massachusetts,No_Data,Enabling,JOB_FUNCTION_13,CAREER_BAND_6,BUSINESS_SEGMENT_2
35422863141,CONTRACTOR,A,,Seattle,Washington,No_Data,Production,JOB_FUNCTION_7,CAREER_BAND_6,BUSINESS_SEGMENT_2
