EMPLOYEE_ID,PERSON_TYPE,PERSON_STATUS,DEPARTMENT_NAME,JOB_FUNCTION,JOB_TITLE,CAREER_BAND,LEGAL_ENTITY_NAME,DIVISION_NAME,BUSINESS_SEGMENT,INDUSTRY_FOCUS_NAME,GE_HIRE_DATE,LOCATION_NAME,CITY,STATE_NAME,COUNTRY_NAME,COUNTRY,FUNCTION_GROUP
3225522111,EMPLOYEE,A,AVI FIN-SC-Rotating Parts & Compressor Airfoils,Finance,Lead Manufacturing Operations Finance Analyst,LPB,UNISON ENGINE COMPONENTS INC.,AVI FIN-Supply Chain,Aviation Finance,GE Aviation,2/5/79 0:00,Asheville NC US 2,Asheville,North Carolina,United States,US,Enabling
10612824725,EMPLOYEE,A,AVI SC-TA-Greenville,Environmental Health & Safety,Health and Safety Manager,LPB,GENERAL ELECTRIC COMPANY,AVI SC-Turbine Airfoils,Aviation Supply Chain,GE Aviation,6/4/90 0:00,Piedmont(MxPy) SC US,Piedmont,South Carolina,United States,US,Enabling
3225531486,EMPLOYEE,A,AVI SC-DOPS-Delivery Tiger Team,Manufacturing,Senior Manufacturing Projects & Initiatives Manager,SPB,GENERAL ELECTRIC COMPANY,AVI SC-Delivery Operations,Aviation Supply Chain,GE Aviation,5/21/90 0:00,Piedmont(MxPy) SC US,Piedmont,South Carolina,United States,US,Production
20306326737,EMPLOYEE,A,AVI SC-RPCA-Hooksett,Manufacturing,Senior Manufacturing Projects & Initiatives Manager,SPB,GENERAL ELECTRIC COMPANY,AVI SC-Rotating Parts & Compressor Airfoils,Aviation Supply Chain,GE Aviation,1/18/99 0:00,Hooksett GET NH US,Hooksett,New Hampshire,United States,US,Production
7725435612,EMPLOYEE,A,AVI AERO-AERO-Manufacturing Programs,Manufacturing,Rehired Pensioner,OTHSAL,GENERAL ELECTRIC COMPANY,AVI AERO-Aero,Aviation Aeroderivatives,GE Aviation,6/16/79 0:00,W Chester(9100)OH US,West Chester,Ohio,United States,US,Production
17437940244,EMPLOYEE,A,AVI SC-TA-Coatings Value Stream,Sourcing,Lead Supplier Quality Engineering Specialist,LPB,GENERAL ELECTRIC COMPANY,AVI SC-Turbine Airfoils,Aviation Supply Chain,GE Aviation,12/3/90 0:00,Other NC US,,North Carolina,United States,US,Production
3672778973,EMPLOYEE,A,AVI ENG-MP&PE-Lynn TurboFan TurboJet Design Eng,Engineering/Technology,Senior Staff Engineer - Mechanical Component,SPB,GENERAL ELECTRIC COMPANY,AVI ENG-Military Propulsion & Power Engineering,Aviation Engineering,GE Aviation,3/16/92 0:00,Lynn (GET) MA US,Lynn,Massachusetts,United States,US,Production
20368742261,EMPLOYEE,A,AVI ENG-EMS-CMC & Coatings Material,Engineering/Technology,Principal Engineer - Repair Development,SPB,GENERAL ELECTRIC COMPANY,AVI ENG-Engineering Material Systems,Aviation Engineering,GE Aviation,9/27/99 0:00,Evendale OH US,Evendale,Ohio,United States,US,Production
20371474545,EMPLOYEE,A,AVI DIG-Information Technology,Digital Technology,Staff Enterprise Application Engineer,LPB,GENERAL ELECTRIC COMPANY,AVI DIG-Information Technology,Aviation Digital,GE Aviation,11/1/99 0:00,Cincinnati OH US 18,Cincinnati,Ohio,United States,US,Enabling
5163178991,EMPLOYEE,A,AVI BGA-SC-Jacksonville,Manufacturing,Lead Manufacturing Engineer,LPB,UNISON INDUSTRIES,,,,,,,,,,
7450234419,EMPLOYEE,A,AVI BGA-UNI-JAX,Engineering/Technology,Lead Engineer - Mechanical Component,LPB,UNISON INDUSTRIES,,,,,,,,,,
16338172029,EMPLOYEE,I,AVI ENG-AME-Advanced Combat Engine Systems,Engineering/Technology,Staff Engineer - Systems Engineering,SPB,GENERAL ELECTRIC COMPANY,AVI ENG-Advanced Military Engineering,Aviation Engineering,GE Aviation,11/1/00 0:00,Evendale OH US,Evendale,Ohio,United States,US,Production
19645193798,EMPLOYEE,I,AVI ENG-ATO-Property & Threat Assessment,Engineering/Technology,Senior Technical Leader - Emerging Technologies,SPB,GENERAL ELECTRIC COMPANY,AVI ENG-Advanced Technology Operations,Aviation Engineering,GE Aviation,10/29/01 0:00,Evendale OH US,Evendale,Ohio,United States,US,Production
5452405289,EMPLOYEE,A,AVI CEO-GP7000-Services Programs,Services,Senior Customer Contract Manager,SPB,GENERAL ELECTRIC INTERNATIONAL INC. - AVIATION (BRANCH),AVI CEO-GP7000,Aviation Commercial Engines,GE Aviation,10/8/01 0:00,Dubai AE 1,Dubai,Dubai,United Arab Emirates,AE,Production
4869979546,EMPLOYEE,A,AVI SC-CMC-Newark,Manufacturing,Senior Advanced Manufacturing/New Project Manager,SPB,GENERAL ELECTRIC COMPANY,AVI SC-Ceramic Matrix Composites,Aviation Supply Chain,GE Aviation,4/1/02 0:00,Newark (BR) DE US,Newark,Delaware,United States,US,Production
13776442471,EMPLOYEE,A,AVI SC-CMC-Newark,Security,Lead Site Security Specialist,LPB,GENERAL ELECTRIC COMPANY,AVI SC-Ceramic Matrix Composites,Aviation Supply Chain,GE Aviation,4/1/02 0:00,Newark (BR) DE US,Newark,Delaware,United States,US,Enabling
13776442741,EMPLOYEE,I,AVI SC-CMC-Newark,Manufacturing,Senior Operation Management Staff Manager,SPB,GENERAL ELECTRIC COMPANY,AVI SC-Ceramic Matrix Composites,Aviation Supply Chain,GE Aviation,4/1/02 0:00,Newark (BR) DE US,Newark,Delaware,United States,US,Production
3225836632,EMPLOYEE,A,AVI DIG-Information Technology,Digital Technology,Staff Lifecycle Operations Engineer,LPB,GENERAL ELECTRIC COMPANY,AVI DIG-Information Technology,Aviation Digital,GE Aviation,4/1/02 0:00,Newark (BR) DE US,Newark,Delaware,United States,US,Enabling
3225836648,EMPLOYEE,A,AVI SC-QUAL-Composites,Engineering/Technology,CCP Manufacturing Technician,OTHSAL,GENERAL ELECTRIC COMPANY,AVI SC-Quality,Aviation Supply Chain,GE Aviation,4/1/02 0:00,Newark (BR) DE US,Newark,Delaware,United States,US,Production
3225836695,EMPLOYEE,A,AVI SC-CMC-Newark,Manufacturing,GEA Newark Machinist II,OTHSAL,GENERAL ELECTRIC COMPANY,AVI SC-Ceramic Matrix Composites,Aviation Supply Chain,GE Aviation,4/1/02 0:00,Newark (BR) DE US,Newark,Delaware,United States,US,Production
9427881111,EMPLOYEE,A,AVI SC-CMC-Asheville,Manufacturing,Senior Manufacturing Engineering Staff Manager,SPB,UNISON ENGINE COMPONENTS INC.,AVI SC-Ceramic Matrix Composites,Aviation Supply Chain,GE Aviation,4/26/04 0:00,Asheville NC US 2,Asheville,North Carolina,United States,US,Production
9246257506,EMPLOYEE,A,AVI SC-Staff,Manufacturing,Senior Executive-COE Operations,SEB,GENERAL ELECTRIC COMPANY,AVI SC-Staff,Aviation Supply Chain,GE Aviation,5/24/04 0:00,Lynn (GET) MA US,Lynn,Massachusetts,United States,US,Production
9246270875,EMPLOYEE,A,AVI ENG-ESO-Product Lifecycle Management,Engineering/Technology,Lead Embedded SW Quality Test Engineer,LPB,GENERAL ELECTRIC COMPANY,AVI ENG-Engineering Strategic Operations,Aviation Engineering,GE Aviation,5/31/04 0:00,W Chester(NP)OH US,West Chester,Ohio,United States,US,Production
12938848645,EMPLOYEE,A,AVI SC-CMC-Newark,Engineering/Technology,CCP Administrative Associate,OTHSAL,GENERAL ELECTRIC COMPANY,AVI SC-Ceramic Matrix Composites,Aviation Supply Chain,GE Aviation,7/12/04 0:00,Newark (BR) DE US,Newark,Delaware,United States,US,Production
15388309210,EMPLOYEE,A,AVI SC-RPCA-West Jefferson,Manufacturing,Senior Operation Management Staff Manager,SPB,GENERAL ELECTRIC COMPANY,AVI SC-Rotating Parts & Compressor Airfoils,Aviation Supply Chain,GE Aviation,1/10/05 0:00,West Jefferson NC US,West Jefferson,North Carolina,United States,US,Production
15171068341,EMPLOYEE,A,AVI SC-EHSSF-Security & Facilities,Manufacturing,Senior Facility Engineering Manager,SPB,GENERAL ELECTRIC COMPANY,AVI SC-EHS & Security & Facilities & Health Services,Aviation Supply Chain,GE Aviation,7/25/05 0:00,Evendale OH US,Evendale,Ohio,United States,US,Production
15171068713,EMPLOYEE,A,AVI ENG-GEIQ-CFM International,Engineering/Technology,Engineer - Mechanical Component,PB,CENTRO DE INGENIERIA AVANZADA EN TURBOMAQUINAS S DE RL DE CV,AVI ENG-GE Electric Infrastructure QUE,Aviation Engineering,GE Aviation,7/25/05 0:00,Queretaro QUE MX 2,Queretaro,Queretaro,Mexico,MX,Production
13777131397,EMPLOYEE,A,AVI SC-TA-Coatings Value Stream 754 757,Engineering/Technology,Staff Engineer - Materials Science and Engineering,SPB,GENERAL ELECTRIC COMPANY,AVI SC-Turbine Airfoils,Aviation Supply Chain,GE Aviation,7/25/05 0:00,Evendale OH US,Evendale,Ohio,United States,US,Production
12253448746,EMPLOYEE,A,AVI SC-CMC-Newark,Manufacturing,Senior Manufacturing Engineering Manager,SPB,GENERAL ELECTRIC COMPANY,AVI SC-Ceramic Matrix Composites,Aviation Supply Chain,GE Aviation,7/25/05 0:00,Newark (BR) DE US,Newark,Delaware,United States,US,Production
7278169210,EMPLOYEE,I,AVI SC-CMC-Newark,Manufacturing,Senior Operation Management Staff Manager,SPB,GENERAL ELECTRIC COMPANY,AVI SC-Ceramic Matrix Composites,Aviation Supply Chain,GE Aviation,1/23/06 0:00,Newark (BR) DE US,Newark,Delaware,United States,US,Production
3270806329,EMPLOYEE,A,AVI BGA-UNI-GE Infrastructure Queretaro,Engineering/Technology,Lead Specialist - Configuration Management,LPB,CENTRO DE INGENIERIA AVANZADA EN TURBOMAQUINAS S DE RL DE CV,AVI BGA-Unison,Aviation Business & General Aviation & Integrated Systems,GE Aviation,6/26/06 0:00,Queretaro QUE MX 2,Queretaro,Queretaro,Mexico,MX,Production
16944979505,EMPLOYEE,I,AVI ENG-SVS-Services Engineering GEnx LCE,Engineering/Technology,Advanced Lead Engineer - Mechanical Component,LPB,GENERAL ELECTRIC COMPANY,AVI ENG-Services,Aviation Engineering,GE Aviation,9/11/06 0:00,Other CA US,,California,United States,US,Production
3255982397,EMPLOYEE,A,AVI SC-RPCA-Wilmington,Business Management,Administrative Assistant,OTHSAL,GENERAL ELECTRIC COMPANY,AVI SC-Rotating Parts & Compressor Airfoils,Aviation Supply Chain,GE Aviation,11/20/06 0:00,Wilmington NC US,Wilmington,North Carolina,United States,US,Production
3673291399,EMPLOYEE,A,AVI ENG-MP&PE-Inlet & Exhaust System Eng Lynn,Engineering/Technology,Senior Staff Engineer - Mechanical Component,SPB,GENERAL ELECTRIC COMPANY,AVI ENG-Military Propulsion & Power Engineering,Aviation Engineering,GE Aviation,12/4/06 0:00,Lynn (GET) MA US,Lynn,Massachusetts,United States,US,Production
19461089307,EMPLOYEE,A,AVI ENG-ATO-Aerothermal Technology & Design,Engineering/Technology,Staff Engineer - Aero Dynamics,SPB,GENERAL ELECTRIC COMPANY,AVI ENG-Advanced Technology Operations,Aviation Engineering,GE Aviation,5/21/07 0:00,Lynn (GET) MA US,Lynn,Massachusetts,United States,US,Production
2205352842,EMPLOYEE,A,AVI MSO-LTTD-Project Engineering,Engineering/Technology,Staff Engineer - Fleet Management,SPB,GENERAL ELECTRIC COMPANY,AVI MSO-Lynn Turbofan & Turbojet Projects Department,Aviation Military Systems,GE Aviation,6/25/07 0:00,Lynn (GET) MA US,Lynn,Massachusetts,United States,US,Production
5829315629,EMPLOYEE,A,AVI SC-QUAL-Tubes & Ducts,Manufacturing,Manufacturing Engineering Manager,LPB,UNISON INDUSTRIES,,,,,,,,,,
12559640488,EMPLOYEE,A,AVI SC-CMC-Asheville,Manufacturing,Senior Manufacturing Projects & Initiatives Manager,SPB,UNISON ENGINE COMPONENTS INC.,AVI SC-Ceramic Matrix Composites,Aviation Supply Chain,GE Aviation,1/28/08 0:00,Asheville NC US 2,Asheville,North Carolina,United States,US,Production
16340582546,EMPLOYEE,A,AVI SC-CMC-Asheville,Manufacturing,Senior Manufacturing Projects & Initiatives Manager,SPB,UNISON ENGINE COMPONENTS INC.,AVI SC-Ceramic Matrix Composites,Aviation Supply Chain,GE Aviation,4/7/08 0:00,Asheville NC US 2,Asheville,North Carolina,United States,US,Production
17441367713,EMPLOYEE,A,AVI ENG-EMS-CMC & Coatings Material,Engineering/Technology,Senior Staff Engineer - Materials Science and Engineering,SPB,GENERAL ELECTRIC COMPANY,AVI ENG-Engineering Material Systems,Aviation Engineering,GE Aviation,6/23/08 0:00,Evendale OH US,Evendale,Ohio,United States,US,Production
15042298721,EMPLOYEE,A,AVI ENG-ATO-CMC Design & Technologies,Engineering/Technology,Advanced Lead Engineer - Mechanical Component,LPB,GENERAL ELECTRIC COMPANY,AVI ENG-Advanced Technology Operations,Aviation Engineering,GE Aviation,5/18/09 0:00,Evendale OH US,Evendale,Ohio,United States,US,Production
10307826917,EMPLOYEE,A,AVI BGA-POW-Engineering,Engineering/Technology,Lead Engineer - Mechanical Component,LPB,GE AVIATION SYSTEMS LLC,AVI BGA-Power Engineering,Aviation Business & General Aviation & Integrated Systems,GE Aviation,6/22/09 0:00,Dayton (Rvr) OH US,Dayton,Ohio,United States,US,Production
20372686303,EMPLOYEE,A,AVI SC-SRC-Composites,Sourcing,Lead Commodity Management Specialist,LPB,GENERAL ELECTRIC COMPANY,AVI SC-Sourcing,Aviation Supply Chain,GE Aviation,11/9/09 0:00,Evendale OH US,Evendale,Ohio,United States,US,Production
3673542715,EMPLOYEE,A,AVI SC-Turbine Airfoils,Manufacturing,Lead Production Specialist,LPB,GENERAL ELECTRIC COMPANY,AVI SC-Turbine Airfoils,Aviation Supply Chain,GE Aviation,5/17/10 0:00,Piedmont(MxPy) SC US,Piedmont,South Carolina,United States,US,Production
336005734,EMPLOYEE,A,AVI SC-CMC-Asheville,Manufacturing,Lead Manufacturing Engineer,LPB,UNISON ENGINE COMPONENTS INC.,AVI SC-Ceramic Matrix Composites,Aviation Supply Chain,GE Aviation,7/12/10 0:00,Asheville NC US 2,Asheville,North Carolina,United States,US,Production
16841703105,EMPLOYEE,A,AVI ENG-MP&PE-ITEP Design Engineering,Engineering/Technology,Sub-Section Manager - Mechanical Component,SPB,GENERAL ELECTRIC COMPANY,AVI ENG-Military Propulsion & Power Engineering,Aviation Engineering,GE Aviation,8/16/10 0:00,Lynn (GET) MA US,Lynn,Massachusetts,United States,US,Production
6275929503,EMPLOYEE,A,AVI SC-CMC-Asheville,Manufacturing,Lead Manufacturing Engineer,LPB,UNISON ENGINE COMPONENTS INC.,AVI SC-Ceramic Matrix Composites,Aviation Supply Chain,GE Aviation,8/9/10 0:00,Asheville NC US 2,Asheville,North Carolina,United States,US,Production
336007218,EMPLOYEE,A,AVI SC-DOPS-Readiness 754 757,Manufacturing,Senior Manufacturing Engineering Staff Manager,SPB,GENERAL ELECTRIC COMPANY,AVI SC-Delivery Operations,Aviation Supply Chain,GE Aviation,10/4/10 0:00,Evendale OH US,Evendale,Ohio,United States,US,Production
12560262349,EMPLOYEE,A,AVI DIG-Information Technology,Digital Technology,Sr Staff Risk Advisor,SPB,GENERAL ELECTRIC COMPANY,AVI DIG-Information Technology,Aviation Digital,GE Aviation,12/29/10 0:00,Evendale OH US 2,Evendale,Ohio,United States,US,Enabling
17442196309,EMPLOYEE,A,AVI SC-CMC-Newark,Environmental Health & Safety,Lead Fixed Facilities Specialist,LPB,GENERAL ELECTRIC COMPANY,AVI SC-Ceramic Matrix Composites,Aviation Supply Chain,GE Aviation,2/1/11 0:00,Newark (BR) DE US,Newark,Delaware,United States,US,Enabling
3256299917,EMPLOYEE,A,AVI ENG-AME-Tech Maturation Development Program Design,Engineering/Technology,Lead Engineer - Mechanical Component,LPB,GENERAL ELECTRIC COMPANY,AVI ENG-Advanced Military Engineering,Aviation Engineering,GE Aviation,2/1/11 0:00,Evendale OH US,Evendale,Ohio,United States,US,Production
13779164011,EMPLOYEE,A,AVI ENG-GEIQ-Aviation Operating System,Digital Technology,Staff Software Engineer,LPB,CENTRO DE INGENIERIA AVANZADA EN TURBOMAQUINAS S DE RL DE CV,AVI ENG-GE Electric Infrastructure QUE,Aviation Engineering,GE Aviation,5/30/11 0:00,Queretaro QUE MX 2,Queretaro,Queretaro,Mexico,MX,Enabling
16424572191,EMPLOYEE,A,AVI ENG-GEIQ-Widebodies,Engineering/Technology,Lead Engineer - Electrical Component,LPB,CENTRO DE INGENIERIA AVANZADA EN TURBOMAQUINAS S DE RL DE CV,AVI ENG-GE Electric Infrastructure QUE,Aviation Engineering,GE Aviation,6/6/11 0:00,Queretaro QUE MX 2,Queretaro,Queretaro,Mexico,MX,Production
3673873530,EMPLOYEE,A,AVI ENG-GEIQ-CFM International,Engineering/Technology,Engineer - Controls Engineering,PB,CENTRO DE INGENIERIA AVANZADA EN TURBOMAQUINAS S DE RL DE CV,AVI ENG-GE Electric Infrastructure QUE,Aviation Engineering,GE Aviation,4/16/12 0:00,Queretaro QUE MX 2,Queretaro,Queretaro,Mexico,MX,Production
17691066220,EMPLOYEE,A,AVI ENG-MP&PE-Lynn TurboFan TurboJet Design Eng,Engineering/Technology,Staff Engineer - Mechanical Component,SPB,GENERAL ELECTRIC COMPANY,AVI ENG-Military Propulsion & Power Engineering,Aviation Engineering,GE Aviation,4/30/12 0:00,Lynn (GET) MA US,Lynn,Massachusetts,United States,US,Production
19463998665,EMPLOYEE,A,AVI FIN-BGA&IS-Mechanical,Finance,Manufacturing Operations Finance Manager,LPB,GE AVIATION SYSTEMS LLC,AVI FIN-Business & General Aviation & Integrated Systems,Aviation Finance,GE Aviation,7/9/12 0:00,Sterling VA US,Sterling,Virginia,United States,US,Enabling
11746995339,EMPLOYEE,A,AVI SC-TA-Greenville,Manufacturing,Lead Materials Planning & Execution Specialist,LPB,GENERAL ELECTRIC COMPANY,AVI SC-Turbine Airfoils,Aviation Supply Chain,GE Aviation,7/9/12 0:00,Piedmont(MxPy) SC US,Piedmont,South Carolina,United States,US,Production
5857717944,EMPLOYEE,A,AVI SC-CMC-Component Industrialization,Product Management,Senior Production Manager,SPB,GENERAL ELECTRIC COMPANY,AVI SC-Ceramic Matrix Composites,Aviation Supply Chain,GE Aviation,5/1/05 0:00,Evendale OH US,Evendale,Ohio,United States,US,Commercial
15403045131,EMPLOYEE,A,GET HQ-RCOE-Supplier Quality,Sourcing,Lead Supplier Quality Engineering Specialist,LPB,GENERAL ELECTRIC COMPANY,GET HQ-Reliability,Transportation Headquarters,GE Transportation,3/28/94 0:00,Grove City PA US,Grove City,Pennsylvania,United States,US,Production
20340910495,EMPLOYEE,A,AVI HR-ENG-NPI & ATO,Human Resources,Executive - HR Business Partnership,EB,GENERAL ELECTRIC COMPANY,AVI HR-Engineering,Aviation Human Resources,GE Aviation,6/22/98 0:00,Evendale OH US,Evendale,Ohio,United States,US,Enabling
20728661573,EMPLOYEE,I,AVI SC-TA-Coatings,Engineering/Technology,Senior Staff Engineer - Materials Science and Engineering,SPB,GENERAL ELECTRIC COMPANY,AVI SC-Turbine Airfoils,Aviation Supply Chain,GE Aviation,7/6/76 0:00,Lynn (GET) MA US,Lynn,Massachusetts,United States,US,Production
20788963185,EMPLOYEE,A,AVI ENG-MP&PE-Tech Maturation Development Program Design,Engineering/Technology,Senior Staff Engineer - Mechanical Component,SPB,GENERAL ELECTRIC COMPANY,AVI ENG-Military Propulsion & Power Engineering,Aviation Engineering,GE Aviation,5/17/99 0:00,Evendale OH US,Evendale,Ohio,United States,US,Production
6797069013,EMPLOYEE,A,AVI LGLBD-MSO-Government Contracts Pricing,Legal,Lead Specialist - Government Contracts,LPB,UNISON INDUSTRIES,,,,,,,,,,
19480156562,EMPLOYEE,A,AVI SC-CMC-Ceramic Matrix Composites Lean Lab,Manufacturing,Lead Operation Management Specialist,LPB,GE AVIATION MATERIALS,,,,,,,,,,
20718433274,EMPLOYEE,I,AVI DIG-Digital Service Solutions,Product Management,Senior Product Manager,SPB,GE AVIATION SYSTEMS LLC,AVI DIG-Digital Service Solutions,Aviation Digital,GE Aviation,4/5/99 0:00,G Rapids Aero MI US,Grand Rapids,Michigan,United States,US,Commercial
20789872659,EMPLOYEE,A,AVI ENG-MP&PE-ITEP Design Engineering,Engineering/Technology,Senior Engineer - Mechanical Component,SPB,GENERAL ELECTRIC COMPANY,AVI ENG-Military Propulsion & Power Engineering,Aviation Engineering,GE Aviation,5/22/00 0:00,Lynn (GET) MA US,Lynn,Massachusetts,United States,US,Production
18675140048,EMPLOYEE,A,AVI FIN-Supply Chain,Finance,Senior Finance Manager,SPB,GENERAL ELECTRIC COMPANY,AVI FIN-Supply Chain,Aviation Finance,GE Aviation,7/16/01 0:00,Other IN US,,Indiana,United States,US,Enabling
17467552454,EMPLOYEE,A,AVI ENG-SVS-Services Engineering,Engineering/Technology,Senior Operations Leader - Operations,SPB,GENERAL ELECTRIC COMPANY,AVI ENG-Services,Aviation Engineering,GE Aviation,5/12/03 0:00,W Chester(NP)OH US,West Chester,Ohio,United States,US,Production
17656413284,EMPLOYEE,A,AVI SC-Sourcing,Sourcing,Lead Commodity Management Specialist,LPB,GENERAL ELECTRIC COMPANY,AVI SC-Sourcing,Aviation Supply Chain,GE Aviation,7/21/03 0:00,Birmingham1 AL US,Birmingham,Alabama,United States,US,Production
12927925602,EMPLOYEE,A,AVI SC-TA-Greenville,Manufacturing,Lead Manufacturing Specialist,LPB,GENERAL ELECTRIC COMPANY,AVI SC-Turbine Airfoils,Aviation Supply Chain,GE Aviation,4/21/82 0:00,Piedmont(MxPy) SC US,Piedmont,South Carolina,United States,US,Production
20917332444,EMPLOYEE,A,AVI SC-QUAL-Rotating Parts & Compressor Airfoils,Manufacturing,Tool & Gage Inspection,HRLY,GENERAL ELECTRIC COMPANY,AVI SC-Quality,Aviation Supply Chain,GE Aviation,4/15/85 0:00,Hooksett GET NH US,Hooksett,New Hampshire,United States,US,Production
20917352465,EMPLOYEE,I,AVI SC-RPCA-Hooksett,Manufacturing,Mechanical Design,HRLY,GENERAL ELECTRIC COMPANY,AVI SC-Rotating Parts & Compressor Airfoils,Aviation Supply Chain,GE Aviation,3/26/79 0:00,Hooksett GET NH US,Hooksett,New Hampshire,United States,US,Production
3900810455,EMPLOYEE,A,AVI SC-CSC-Lynn Component Manufacturing,Manufacturing,Senior Manufacturing Specialist,SPB,GENERAL ELECTRIC COMPANY,AVI SC-Combustion & Structural Components,Aviation Supply Chain,GE Aviation,9/11/78 0:00,Lynn (GET) MA US,Lynn,Massachusetts,United States,US,Production
17376296524,EMPLOYEE,A,AVI SC-QUAL-Rotating Parts & Compressor Airfoils,Manufacturing,Tool & Gage Inspection,HRLY,GENERAL ELECTRIC COMPANY,AVI SC-Quality,Aviation Supply Chain,GE Aviation,5/6/85 0:00,Hooksett GET NH US,Hooksett,New Hampshire,United States,US,Production
3900812368,EMPLOYEE,A,AVI SVS-MS-Commercial,Services,Senior Materials Manager,SPB,GENERAL ELECTRIC COMPANY,AVI SVS-Materials Solutions,Aviation Services,GE Aviation,5/31/88 0:00,Lynn (GET) MA US,Lynn,Massachusetts,United States,US,Production
19840429098,EMPLOYEE,A,AVI SC-QUAL-Rotating Parts & Compressor Airfoils,Manufacturing,Rutland Advanced Lab Tech,HRLY,GENERAL ELECTRIC COMPANY,AVI SC-Quality,Aviation Supply Chain,GE Aviation,4/3/91 0:00,Rutland (GET) VT US,Rutland,Vermont,United States,US,Production
