,name
4764,smt puja  bharti joshi
4765,jyoti  kumari  meena
4766,subhagi
4767,sakuntla
4768,fulo devi
4769,monika sharma  anil kumar
4770,siddhi dubey
4771,sumita
4772,ku- sonu
4773,sunaki
4774,kewat
4775,soni  nilam
4776,patasi
4777,yogita
4778,kehkasha
4779,bato
4780,kmla
4781,kiran  vina
4782,mansavi
4783,rahi
4784,bhavana yadan
4785,km vijeta
4786,narender
4787,ramdulari  gulabu
4788,anushka
4789,lilavati kumari
4790,sharjprit
4791,grace
4792,subramani
4793,panchuri
4794,seema  simran
4795,rosy
4796,parshad
4797,suma
4798,sarah thomson
4799,nosar
4800,dipali
4801,govt
4802,pooja aafrin
4803,jharna
4804,chhanya bai
4805,aansi
4806,thakor
4807,jahirul nisha
4808,prajapat
4809,rajkanwar
4810,sobha
4811,chandini
4812,parerna
4813,garima rai
4814,sinha
4815,aba
4816,hini
4817,smt. savita devi
4818,rubiya
4819,ritika sharma
4820,smt. seema kanwar
4821,smt sonam
4822,bairagi
4823,smt sahistha
4824,shamima
4825,smt. jasoda devi
4826,smt gulista
4827,mumtaj
4828,saraswati
4829,krishna bai
4830,lilabai
4831,shalu sharma
4832,rupanjali
4833,javitri
4834,kmo reshma
4835,chandra kanta saini
4836,jaydurga
4837,tanjima
4838,shabana khatun
4839,sheetal and child jeet
4840,apsana
4841,goyala
4842,"24/86,"
4843,poonam rani
4844,annavi begam
4845,vaijanti devi
4846,disha parmar
4847,श्रीमती
4848,gungun
4849,शशि
4850,rimmi
4851,kumari suruti
4852,kumari varsha
4853,shelly
4854,dharamvati
4855,aalabndi
4856,rupa  kumari
4857,rabiya
4858,sunny
4859,roopa kumar
4860,sarita sharma
4861,neetu sain
4862,adrash
4863,mamoita rai
4864,harprit
4865,pooja  mahender
4866,krishna devi
4867,lakshmi kumari
4868,varda
4869,phol kumari devi
4870,archana singh
4871,nosi
4872,ravinder kaur  simmy
4873,aarifun
4874,बादाम
4875,jhora begam
4876,kajal  sandeep
4877,veera devi
4878,deena
4879,madhuri
4880,kanta
4881,manlisa bairwa
4882,alahbasri
4883,rama bai
4884,km gitali
4885,pramila
4886,umedi devi
4887,ariba khan
4888,bhoura
4889,moti zariya devi
4890,deepa urf savitri
4891,harpreet kaur
4892,sawana parveen
4893,aphsana
4894,smt ruby devi
4895,km soni
4896,kajal kapoor
4897,uma davi
4898,smt. neelam
4899,beni dangi
4900,divya
4901,kamla mehta
4902,manju minaxi
4903,nanda devi
4904,chaman devi  lt. samay singh
4905,ravita
4906,nima
4907,julee
4908,poonam mishra
4909,laxmi  mona
4910,vimala devi
4911,smt lalidavi
4912,kushamvir
4913,veero
4914,divya rani
4915,jha
4916,shankri meena
4917,alkesh
4918,binny
4919,nirwat
4920,gagan
4921,poonam sharma
4922,daljit
4923,madipur
4924,ganita
4925,kumari manisha
4926,anil sharma
4927,मांगी बाई
4928,pariksha
4929,isha batra
4930,smt rajjoo  rajni
4931,huq
4932,sukhbir
4933,gosawmi
4934,lta seni
4935,urmila  lt. ashok kumar
4936,meenat
4937,bimla marman
4938,sundari
4939,amina begam
4940,shukla vishwas
4941,somil
4942,nikita
4943,rajeena
4944,neha  prachi
4945,mony
4946,ku.  kamini
4947,smt. kamlesh
4948,harpreet gil
4949,smt vandana
4950,banno
4951,annu kumari
4952,khushbu
4953,shuman
4954,geeta  kamla
4955,rukmani bai
4956,alka
4957,krishma
4958,farah khan
4959,priyanka  pinki
4960,smt girjesh
4961,deepa chauhan
4962,ku. pushpa
4963,"preeti  daulat ram r/o a-629, jj colony madipur"
4964,smt. sheetal
4965,deepika age 18
4966,rajbiri
4967,susri madhuri jagdishchandra bhat
4968,b. vinothini
4969,sharda devi
4970,bhura
4971,fija
4972,pooja saini
4973,kiran meena
4974,gendi
4975,mosmi sekh
4976,karketta
4977,deve
4978,smt pano devi
4979,koul
4980,smt alkha
4981,smt radha
4982,rebari
4983,priti tomar
4984,laxmeena
4985,pool kumari
4986,raismi
4987,kumari mheraj
4988,श्रीमती केशर उफ गे��
4989,gaitri
4990,smt anju
4991,kajal kuttal
4992,jamnaa devi
4993,naima
4994,manchanda
4995,jyoty
4996,smt sakura brn
4997,groti
4998,sabnam
4999,saroj pandey
5000,shumita
5001,maya
5002,yashodha devi
5003,bansi
5004,mammta
5005,w/
5006,fool
5007,piroj
5008,manju bairwa
5009,aashi
5010,amrin
5011,priyaki
5012,injum
5013,tabbwum
5014,km devyani
5015,umma kumari
5016,smt. teena gameti
5017,km ujama khatun
5018,chanda bharti
5019,kumari shri devi
5020,vashila
5021,prinka
5022,shekiba sheikh mohammad
5023,kumari saloni
5024,bashanti bai
5025,vandana gupta
5026,ruppa
5027,naryani
5028,gulsan khatoon
5029,roat
5030,jamee
5031,kavita gupta
5032,sabra
5033,sarsawati
5034,jharna dass
5035,raju damor
5036,pushpa kumari
5037,aashia kakkar 
5038,shaving khatoon
5039,rupender
5040,smt shayma
5041,sunita  pooja
5042,attar kali
5043,noor jala
5044,smt shanu
5045,kiran thapa
5046,gurjar
5047,sanjeev
5048,geet
5049,munny
5050,sahi
5051,smt vinod devi
5052,hudi
5053,anju  hem raj
5054,nasreema khatoon
5055,लाली
5056,dayavati
5057,nanveet kaur
5058,manpreet kaur
5059,muli
5060,jharna sardar
5061,sonam
5062,priya nandani
5063,aahuja
5064,soniya
5065,rakhi kumari
5066,jayaswal
5067,rubi pravin
5068,jaimala  chanchal
5069,shaving
5070,varsha garg  hunny m.no.-8901040854
5071,kali devi meena
5072,rahimun
5073,sultana
5074,rishu
5075,ahedi
5076,maan kunwar
5077,dhola bai
5078,saira bano
5079,safi
5080,sushma rana
5081,regar
5082,gift
5083,miss nilofer
5084,anita kerketa
5085,)
5086,anjli
5087,sanjoh sorang
5088,jeeren topno
5089,neha siddiki
5090,asha naidu
5091,anil kumari
5092,sanu
5093,sumitra shah
5094,sayari
5095,manoti
5096,bunty
5097,manisha mansi
5098,soren
5099,tirkey
5100,puspha
5101,navneet kaur
5102,rubbi
5103,mithlesh  mamta
5104,taramati
5105,rukhsana
5106,kudi
5107,gudiya oran
5108,suman
5109,कु0
5110,shaheen
5111,pinky devi
5112,satya mukhi
5113,janaki
5114,deeya kumari
5115,smt salina  shasina
5116,pakhali  jita
5117,mont
5118,kokila meena
5119,sanjay kumar
5120,bheel
5121,soni 
5122,nana
5123,kum. rekha
5124,begumpur
5125,hina kanwar
5126,devi jana
5127,jhunnu sarkar
5128,swati yadav
5129,santna
5130,gulnaz
5131,pulita
5132,shalini  shallu
5133,miss rachana
5134,akbari begum
5135,gosyami
5136,ekta chopra
5137,abida
5138,gil
5139,annpurna
5140,kumari maya
5141,su.shree
5142,nagma
5143,mumtaz  babi
5144,hatwal
5145,nahid
5146,akbari
5147,bulbul  devi
5148,choudhry
5149,afrooj
5150,saini
5151,madhuni
5152,subhapal
5153,rawana khatoon
5154,jaslin
5155,poonam
5156,sanjogta
5157,ruhi
5158,karisma
5159,poga
5160,mailwad
5161,bay
5162,vimlesh gujar
5163,rozi sharma
5164,mehnaz
5165,kumari priya
5166,smt. nitu gujar
5167,sandhya
5168,kanojia
5169,sony  madhubala
5170,mintiz
5171,smt mamta devi
5172,rasmi
5173,jeenat
5174,aarifun bivi
5175,jameela
5176,mayuri
5177,nagesia
5178,kirann
5179,smt. rajkanwar
5180,priyanka mal
5181,smt.meera devi
5182,jayda khatoon
5183,shm. santosh
5184,susila rawat or arti rawat
5185,shankar
5186,baiya
5187,jinat
5188,rajinder kaur 
5189,smt neeru gadari
5190,kajal  sunita
5191,phol
5192,kumari manjeet
5193,uma  barkha
5194,suda sharma
5195,ranita
5196,karma yadav
5197,soni  farha
5198,naren
5199,shashi
5200,noorpa
5201,ku. neha
5202,monika  gayan chand jain
5203,bhasin
5204,seeriya
5205,km0 reena
5206,smt. ugam  kanwar
5207,marium
5208,रì
5209,rashmi  rinku
5210,chappla  malik
5211,devyani
5212,maya kvr
5213,farjana banu
5214,vasu
5215,gurjeet kaur
5216,shanu devi
5217,begam 
5218,smt bhagwani devi
5219,sh.
5220,renu
5221,amrooti
5222,pooja  dharambir
5223,smt smshida
5224,hina parvin
5225,mosmi
5226,roshani
5227,farida begam
5228,shakeena
5229,chotibai
5230,"pooja with three child (vikash,aakash,khushi)"
5231,sunita  jyoti
5232,shahiba
5233,praveen bano
5234,sakshi
5235,seekha
5236,khushboo kumari
5237,kumari   bulbul
5238,reddi
5239,ekka
5240,kumari sangeeta
5241,najni
5242,shahin
5243,smt. munna ben  bupod bhai
5244,sarangthem monika
5245,kushmita
5246,smt. ganga devi
5247,jhanjhariya
5248,jaya saini
5249,suman rao
5250,kumari gori
5251,mandeep
5252,mamta
5253,kumari mamata
5254,pamjeet
5255,bitoo
5256,babbu
5257,fakiha
5258,daroga
5259,seema ( with child jatin 3 years )
5260,a lakshmi devi
5261,minkashi
5262,sandiya singvi
5263,ms.
5264,anoopama
5265,nicharon mosami
5266,yogeshwari
5267,kuntesh  kunti
5268,samreen
5269,saahin
5270,mantasha
5271,kalma
5272,firoja bano
5273,doughters
5274,aazadijully
5275,aanya  china
5276,kum
5277,arshi bisht
5278,kumkum
5279,afrina
5280,sonu devi
5281,shazida
5282,dayawati
5283,smt. parvti devi
5284,doli with two child adtiya & golu
5285,shalu
5286,anju
5287,jassi
5288,mini kumari
5289,dur ga
5290,meena
5291,amrita singh
5292,sally
5293,shajiya
5294,musra
5295,"rama dua  surender dua r/o 16/28, east punjabi"
5296,sushila devi
5297,ulla
5298,smt kanchan devi
5299,suradiya
5300,sukh  oya
5301,सुमन
5302,km. pooja
5303,km. dayji
5304,poonam kewat
5305,smt. patasi devi
5306,smt. sukhwanti bai
5307,smt anupriya  gudiya
5308,unnati
5309,seema devi
5310,shri mati shuda
5311,shimpi
5312,banti
5313,charan
5314,diti sharma
5315,seeva  pinky
5316,farina
5317,smt  rajo
5318,manbhar bai
5319,gaytri
5320,poswal
5321,khushi
5322,dolo
5323,baiesa
5324,yaday
5325,biwa
5326,dipti
5327,salma khatun
5328,kripya
5329,daughter-diya
5330,nasir ull khatun
5331,smt. sunita
5332,himanshu
5333,toddu
5334,seweta
5335,nanhi
5336,(
5337,nandu bai
5338,nazibuneesha
5339,madhuri sharma
5340,roma kumari
5341,divya bharti
5342,jj
5343,md noori
5344,saku
5345,gendi bai
5346,simran ashita
5347,ashima khatoon
5348,neetu goyal
5349,smradhi
5350,"1,1/2"
5351,rajia
5352,lad bai
5353,preeti chopra
5354,vidhi
5355,poneem
5356,rubby
5357,rahimun nisha  abdul kadir
5358,dhapoo
5359,momena
5360,roshani bhati
5361,aasma
5362,indta
5363,sngu
5364,nikky singh
5365,kumari priyanka agarwal
5366,ray
5367,sital
5368,smt sarin
5369,nekki
5370,yashika
5371,prashad
5372,Madhu anita
5373,ugma parveen
5374,navdeep
5375,firida
5376,श्रीमती मीनु
5377,smt sushma devi
5378,purnima gosawmi
5379,baby
5380,bharti mishra
5381,jaira
5382,kumari minakshi
5383,rumal  kumari
5384,dur
5385,smt gulkasha
5386,jyoti  pooja
5387,singvi
5388,dhoundiyal
5389,pritika  kumawat
5390,janvi
5391,smt sarita
5392,smt mamta
5393,sunayna
5394,rawi
5395,shersht
5396,riju devi
5397,cast
5398,manisha  jyoti
5399,shimbhu
5400,aparna
5401,raju meena
5402,bhart
5403,nathiya
5404,smt.prema
5405,anchal
5406,sunder munni kumari
5407,shankri
5408,somi toddu
5409,aasan
5410,neha dhiman
5411,ranjita devi
5412,lavli gupta
5413,alima  pinki
5414,ku. poonam
5415,anam beg
5416,arifa
5417,dhaniya
5418,amina
5419,smt. dipika
5420,meenu chawla
5421,iqra
5422,tajinder kaur
5423,resmi
5424,taranjeet kaur
5425,snah
5426,rakhi
5427,farida
5428,kohli
5429,sangeta
5430,sohan
5431,smt bitona
5432,meghasandhya
5433,neelam joshi
5434,kalyani
5435,tahira
5436,punam shakya
5437,sawitri
5438,jasleen kaur
5439,bhawna sejwani
5440,balwanti
5441,jasbir kaur
5442,buchhi
5443,nisha singh
5444,paramjeet kour
5445,gayatri  babli
5446,anjum heena
5447,akansha tyagi
5448,vimla devi  rani
5449,ku. pinkee
5450,tanu
5451,smt lali
5452,bima
5453,bahwana
5454,nandini  meenu
5455,premawati
5456,khubhu
5457,smt maharaj
5458,savitri raksha
5459,sakura
5460,fahira soni
5461,harpreet kaur 
5462,nitu  chander pati
5463,rajani
5464,ranjana singh
5465,gita
5466,pandit
5467,smt meera devi bawri
5468,bipnesh
5469,sarswati devi
5470,malti prajapati
5471,माया
5472,farhana
5473,annavi
5474,leela kumari
5475,sumalia
5476,tahira bibi
5477,bhawan
5478,meghwal
5479,anita  annu
5480,pujarakhi
5481,monika  kanwar
5482,sehjal
5483,bhanwari devi
5484,devendri kumari
5485,gosia
5486,samiya
5487,rupen gore
5488,surjeet kour
5489,deepika singh
5490,mukiman
5491,shivam  sweeti
5492,mohti
5493,suresh devi
5494,smt babbli
5495,kamrulnisha
5496,chinu
5497,r/0
5498,sukhdevi
5499,sarswati
5500,arpna pathak
5501,bhabya
5502,pree
5503,maina  meenu
5504,nagina
5505,sarbari parveen
5506,menka
5507,smt. somanti  ghyanshyam kanjar
5508,usha sharma
5509,aasha  gudia
5510,sumnesh
5511,ram pyari
5512,smt puja
5513,reekha
5514,richaraj
5515,sunita rai
5516,tejshri
5517,pariti
5518,&balbant
5519,bassi
5520,smt shimla
5521,st sakuntala gulati
5522,ankil
5523,rehmati
5524,disha
5525,fauji
5526,china
5527,bhanshali
5528,roopam
5529,anjum
5530,shahzadi
5531,meenu singh
5532,channu basda
5533,sunita indora
5534,gyhelot
5535,kavita 
5536,pooja rani and munna goswami
5537,safika  haseena
5538,kumari himanshi
5539,parmita
5540,indira devi
5541,"smt. simran or seema,"
5542,smt dharamveeri
5543,urvashi
5544,munmun
5545,shweta saxena
5546,neelam mehta
5547,nirosha
5548,kavita kumari
5549,manti devi
5550,annielal  bharti
5551,megha das
5552,smt poonam
5553,tulasi
5554,negi
5555,kumari sima rawat
5556,smt gayatri bhil
5557,shivam
5558,gore
5559,gulfasha
5560,भावना
5561,smt. munni
5562,pinki  bai
5563,pooja bairwa
5564,smt.vasida
5565,prya  choti
5566,sampat bai
5567,neetu kumari
5568,kailaki devi
5569,rajesh bai
5570,ramdhani  shivprasad
5571,yr
5572,sushree
5573,sushree kali bai
5574,nasim banu
5575,smt. manju
5576,shakshi megha
5577,khoti
5578,manfool
5579,meena kumari
5580,poojaneha
5581,mankuri
5582,nirjla
5583,susila
5584,(devraj
5585,nandi
5586,jaswal
5587,टीना
5588,chawla
5589,nenu
5590,niru
5591,ms babita rai thapa
5592,bantu devi
5593,baita
5594,कु0 यासमी
5595,palvinder kaur
5596,ramila
5597,sabhya shrama
5598,sangeeta with son pushapender douter archana
5599,anupama negi
5600,punj
5601,kir
5602,sanno
5603,harinder
5604,subhagya
5605,saksi sharma
5606,chandan devi
5607,usha sen
5608,reshami
5609,kalasua
5610,naziya
5611,isnesh
5612,sintu kumari
5613,"shakuntalapooja, divya 2 sal,  diya 5 sal"
5614,sushela devi
5615,noreen khan
5616,veenita
5617,laxminankai
5618,fool kunwar
5619,rukhsana khatun
5620,lushi
5621,swami
5622,durga kumari
5623,sudma
5624,ramkishan
5625,phul kumari
5626,kajal kumari
5627,nagma khatun
5628,annu sharma
5629,dhanwati
5630,smt laxmi  babli
5631,sarita choudhary
5632,man devi
5633,gunja devi
5634,sarju
5635,anjna
5636,bi
5637,riya kashyap
5638,nooreen
5639,shilu
5640,smt. ladi bai mali
5641,lohar
5642,7
5643,salma biwi
5644,smt geeta roat meena
5645,madhu
5646,khushnasiba
5647,sabila
5648,miss monika
5649,laskshita
5650,miss.
5651,sareen
5652,bhatnagar
5653,hasina momin
5654,phoolla
5655,premwati
5656,anarkali
5657,varsh
5658,mehnaz azmi
5659,asmin
5660,seema verma
5661,nachita
5662,sayja
5663,jesmin
5664,pargati
5665,rusan  karishma
5666,buttr
5667,ritu mundari
5668,raziya jano
5669,kumari vandna
5670,ujama parveen
5671,pooja devi
5672,mithi urf mamta
5673,maya lakhera
5674,uma  reena
5675,srivastav
5676,smt. pooja devi
5677,manuja
5678,smt lakshmi devi   manoj singh  rawat age 27 ye
5679,mukesh
5680,saxena
5681,manisha damor
5682,sitara khatoon
5683,kumari heena bharati
5684,bagga kunwar
5685,malti
5686,mahak
5687,khush
5688,paramjeet kaur  aasha
5689,pooja pandya
5690,shalini
5691,jayanti
5692,smt jamna
5693,samrin
5694,ganga devi
5695,monika nath
5696,sheetal verma
5697,radha sharma
5698,hasbul
5699,phool kumari
5700,&
5701,nitu sharma
5702,sansi
5703,vinder
5704,sunita panchal
5705,katun
5706,anuradha  anu
5707,rajeswaryrajochanchal
5708,kala bai  ramswroop nayak bhopa
5709,payal goyala
5710,"tanisha  govin ram r/o 24/86, 1st floor, tilak"
5711,vijeta sexana
5712,prete
5713,kavita devi
5714,nayamati
5715,pinki deve
5716,smt swati mishra
5717,gyan devi  biba
5718,chhotan
5719,sajana
5720,khanm
5721,rupam
5722,gulkasha
5723,roji
5724,smt komal
5725,khushnuma
5726,moti
5727,jyoti sona
5728,sweta  ravi
5729,namarta
5730,klan
5731,"16/28,"
5732,garib
5733,kajal  shagun
5734,siza
5735,joya ansari along with her mother fauji puri
5736,reshama
5737,vidya devi
5738,gattu
5739,smt.nitu devi
5740,shanti bai
5741,kumari roshan
5742,roopa devi
5743,kashyap
5744,yashoda
5745,riti
5746,kanchan sharma
5747,rada
5748,miss. santra
5749,jyoti  punima
5750,aroan
5751,meva devi
5752,kumari kaushal
5753,anshu 
5754,soba
5755,sagiran
5756,riya
5757,devki kumari
5758,reshma
5759,hyatun mulla
5760,kamana
5761,anita alongwith her child prince
5762,smt. sapna
5763,sinaa
5764,(1)kajal
5765,ms. narbada
5766,tulki
5767,taki
5768,मुन्‍ना बाई
5769,lata kumari
5770,smt maheswari
5771,meenu  minakshi
5772,meenakshi
5773,farmeena
5774,kumari vinita
5775,rubi khatoon
5776,श्रीमती लीला
5777,madhu  pawan kumar
5778,birma
5779,mamuni das
5780,chndrakla
5781,smt
5782,anju bala  sunaina
5783,sandhya  arjun singh jatav
5784,niranjan
5785,indra meena
5786,daughter
5787,nazreen
5788,preet
5789,shabbi
5790,jayuti soni
5791,deepali with mother poonam
5792,hudi bai
5793,kumari indira chand
5794,baliya begam  chanda
5795,purnima  priya
5796,munbura
5797,habiba
5798,rekha urf riya
5799,km aksha  joya
5800,arya
5801,mangla urf mangi bai
5802,midhana sahani
5803,sangeena
5804,mohd.
5805,bhagay
5806,deep kaur
5807,fazin
5808,bajaj
5809,nasrin jaira
5810,lta
5811,satish chander
5812,neelam
5813,ayushi sharma
5814,vishwas
5815,kumara pushpa
5816,bhopal
5817,dhandevi
5818,nikil mishra
5819,jenifer
5820,minakchi
5821,divya sharma
5822,bibi
5823,yogeshwari pushpa
5824,smt. chanda devi
5825,kuljeet
5826,sobha veshy
5827,ku.shiv baai
5828,km- pooja
5829,shahista  abdul vahid r/o khampur ps chhapar zu
5830,narayani
5831,leela  kanwar
5832,jacob
5833,palvi sharma
5834,mathur
5835,pooja raghav
5836,tapas das
5837,ku. suman
5838,rekha  devi
5839,veerpal
5840,fransis
5841,angriya
5842,ishika
5843,aasha devi
5844,patro
5845,kiranjyothi
5846,rinku kumari
5847,shama rani
5848,shahnaz begum
5849,vohra
5850,sultana begum
5851,veena sharma
5852,sisters
5853,rupali  gudiya
5854,surti kumari
5855,smt. pinki
5856,tarannum  arshi
5857,rozi
5858,khasbhoo
5859,thauri
5860,km. sarita
5861,mishbha
5862,lutka
5863,soni
5864,indora
5865,anjali  babli
5866,asha saini
5867,karmi indwar
5868,shital & manisha
5869,shalini with child ayush age-6 yrs
5870,mamtalalita
5871,kavita pal
5872,sujata sonu
5873,manju devi
5874,jina
5875,jareena
5876,vishwakarma
5877,mrs.
5878,ganga ram
5879,fija khan
5880,muskan
5881,pani
5882,saweta singh
5883,savita jha
5884,sunita rana
5885,smt kelashi
5886,jasbir
5887,jasveer kour
5888,devli
5889,noreen
5890,shanti devi
5891,kangana
5892,sakshi  july 
5893,km. pratima
5894,madina khatu
5895,oad
5896,nasira
5897,alisha  annu
5898,reena ( with child durgesh 4 years).
5899,smt hury
5900,aarti
5901,sapana
5902,prema
5903,panchma
5904,pushpa sinha
5905,nat
5906,seema khatun
5907,umedi
5908,sarah wells
5909,nagda
5910,sayara begum
5911,englas
5912,purvi
5913,smt. sobha
5914,smt. meena kumari
5915,durga devi
5916,bb
5917,shbana
5918,.k.
5919,beni devi pandey
5920,gokul
5921,richa
5922,smt mukesh
5923,vyas
5924,verna
5925,madhuni haldar
5926,kamana devi
5927,child(girl)
5928,diksha soni
5929,reema jha
5930,manjinder kaur
5931,noomi firdos
5932,pathak
5933,nancy
5934,ishrat
5935,rina
5936,smt. sahjadi
5937,parsi
5938,kumari lata
5939,amasi munda
5940,doly
5941,sakshi sharma
5942,bhanu sharma  alish
5943,monika  sonia
5944,bilkis
5945,sejan
5946,ku. sheela
5947,lavali
5948,yogesh
5949,su-shree    pooja
5950,koor
5951,aliya
5952,fra
5953,shrimati harkali
5954,tarnum
5955,kamala devi
5956,kiran kumari
5957,haliya
5958,pinu
5959,gauri rana
5960,smt rekha suthar
5961,vineeta
5962,baby  savitri
5963,"school,"
5964,bobby
5965,smt deepika
5966,nilam singh
5967,garg
5968,vedehi
5969,priti sagar
5970,k. jasodha
5971,bathi
5972,kamlesh
5973,vinothini
5974,aastha thakur
5975,kamni
5976,radhika jain
5977,su.shree.
5978,smt laxmi
5979,nursa
5980,shabila
5981,smt.nosar devi
5982,sweta
5983,devya
5984,geetanjli
5985,geeta devi jat
5986,gulsha  seema
5987,इन्‍द्रा
5988,rukhsona
5989,ashtha
5990,heena  zamil akhtar
5991,smt kailashi
5992,gambhir
5993,mallik
5994,sunil kumar
5995,poonam kumar
5996,sweta anand
5997,nikil
5998,suchita marki
5999,babita devi
6000,minu
6001,smt.manju devi
6002,raj kumari  moni
6003,gulsana
6004,surekha bairagi
6005,khushnudi begum
6006,vimla
6007,hena
6008,sukhpreeet
6009,manju singh
6010,asmita
6011,kamla devi bairwa
6012,golden
6013,sunny kumari
6014,pushplata
6015,durgabai
6016,mero topto
6017,mahender
6018,dimpal  saifali
6019,rinke devi
6020,ashiya
6021,son
6022,smt leela
6023,muktan
6024,najiya
6025,babita dhasmana
6026,mahmun
6027,parsann  bai
6028,manorma
6029,smt anita
6030,ramdevi
6031,azmi
6032,miss pramila
6033,raheja
6034,radha bai
6035,apsana parveen
6036,tej kiran sharma ( taniya )
6037,sharjprit cour
6038,kumari neelam
6039,mamta sabbarwal
6040,priya   himanshi
6041,ram singh
6042,poojadevi
6043,saraswati devi
6044,sushmita rai
6045,farana
6046,श्रीमती जसोदा
6047,rajina
6048,sangita yadav
6049,khusbu regar
6050,sayna
6051,monam
6052,mohammad
6053,sonam 
6054,smt roma
6055,varghese
6056,ishrat khatoon
6057,garima
6058,alma
6059,morki devi  chala ram bheel
6060,rijwana
6061,fakiri
6062,chandrika
6063,smt parmila
6064,rukaiya
6065,सलमा
6066,diwansi
6067,indwar
6068,amrik kaur
6069,namly
6070,javade
6071,manju with her child ritika
6072,shanti
6073,haldhar
6074,smt hasina  nasima
6075,kumawat
6076,malhotra
6077,pushpawati
6078,babi
6079,savitri bai
6080,smt phoola devi
6081,manbharbai
6082,smt. seema kunwar
6083,aditya negi
6084,rekha  pukar
6085,chappla
6086,tannu
6087,rima
6088,vanshika
6089,kumari kiran
6090,radha devi & with her daughter nandini age- 6 mont
6091,nasima
6092,janid
6093,salma bano
6094,karma kumari
6095,ravindra
6096,bhundki
6097,smt rajni
6098,aman gill
6099,anamika
6100,anaro
6101,barakha
6102,harbas
6103,gulista
6104,pooja pandey
6105,kuttal
6106,ragini
6107,parveena
6108,kumari renu
6109,smt.manju
6110,ajkati khatoon
6111,jyoti gaba
6112,alina
6113,koilu oran
6114,anaji suman
6115,mehru nisha
6116,shilly
6117,sneha
6118,jitendra kumar
6119,karuna reddi
6120,kiran
6121,rahil perveen
6122,shrimati
6123,meela
6124,silpa jain
6125,jasvinder
6126,nikita senger
6127,ruby raghav
6128,bhaggo devi
6129,dipika
6130,kusum meena
6131,chapma
6132,saroja
6133,ram
6134,sapna rawat
6135,jakhmola
6136,maurya
6137,बसन्‍ती
6138,kapkoti
6139,nand kanvari
6140,aashia
6141,manti
6142,lt.
6143,gulfasa
6144,seelam
6145,sudha kumari
6146,shushila
6147,madhvi
6148,juhi  ansu
6149,vakila
6150,rena bai
6151,pushpanjali
6152,chandrika nagar
6153,nusrat
6154,kmari
6155,karma
6156,kamala  gokul singh r/o suradiya ps jawaja
6157,jyoti kanwar
6158,).
6159,vijay wati
6160,somdevi
6161,mobsheera
6162,smt. kamla devi
6163,tabssum
6164,shabi kumari
6165,smt reetu
6166,monika
6167,geeta saini
6168,shivani bhatnagar
6169,ku. prabha sharma
6170,lavi
6171,harvindra
6172,maharaj
6173,noor jha
6174,nibha
6175,aasha kanwar
6176,km.
6177,ruksaar
6178,hawell
6179,smt nazama
6180,sararwati
6181,bisht
6182,nayna
6183,basanti joshi
6184,rachana mishra
6185,mona
6186,pavitra
6187,tamka
6188,sashi devi - dinesh lal
6189,marya
6190,aleesha
6191,pathan
6192,bhawna  noni
6193,kajal 
6194,samiron
6195,arora
6196,pipliwal
6197,smt. sawitri regar
6198,juhi
6199,anshika
6200,kami
6201,goldan kumari
6202,nurbi
6203,rajo baluram sansi
6204,shaina
6205,(with
6206,pooja panwar
6207,rekha boby
6208,sifa
6209,mholani
6210,deepanti
6211,chhapar
6212,शारदा बे
6213,shimla
6214,loomba
6215,sapra
6216,three
6217,r .k. dahmi
6218,rachpreet kaur
6219,smt. kamala davi
6220,maanmati
6221,baghel
6222,madhu shukla  shabana ben ajmeri
6223,satnam kour
6224,vimal
6225,masuma khatun
6226,reeta  rachna
6227,smt. shila  bharulal jat
6228,sita  sheetal
6229,rihana khatoon
6230,aafreen fatima
6231,neha  neelam
6232,reena devi
6233,puneeta
6234,gajana
6235,nisat
6236,dhiman
6237,sama
6238,kajar
6239,gulabsa
6240,6
6241,dhakad
6242,smt.anta devi
6243,s.
6244,parcha
6245,sehnaj
6246,mehrunisha
6247,कंवार
6248,halki
6249,dev
6250,shayna
6251,wareesha
6252,sunpreet
6253,javuneesha
6254,k.
6255,smt geeta agarwal
6256,shila devi
6257,jatav
6258,ranjit
6259,smt. papudi
6260,chouan
6261,merry
6262,teja ram
6263,tayab
6264,yashdhra
6265,zina kumari
6266,shahrish
6267,sonia with her daughter sonikshi age- 3 month
6268,babita kumari
6269,jenab
6270,raniya
6271,archita
6272,tahseen ssifi
6273,charanjeet kaur
6274,smt. jasoda
6275,sudha  ramkumar
6276,parvin
6277,muskan  juhi
6278,manisha khandelwal
6279,gopal
6280,aishani
6281,smt ratni
6282,udi
6283,km. sonam
6284,priyanka  priya
6285,simaran
6286,mohni
6287,sandya
6288,smt rani devi
6289,seth
6290,meenu devi
6291,nargesh
6292,चेतना
6293,islam
6294,shailja
6295,smt shankarbhaya
6296,ranipal
6297,gilbahar
6298,genda devi
6299,sushri manju
6300,pooja  meera
6301,ambiya
6302,dipa bai
6303,bhumika chettri
6304,shivaji
6305,sima
6306,shabbenour
6307,farhib
6308,awshin
6309,kathuria
6310,minaxi chakma
6311,kajalsundri
6312,malvika
6313,mangi bai  ramgopal lodha 21 years
6314,virwanti
6315,kallu
6316,saroj god
6317,anita  ramewsh kumar
6318,smt chitra
6319,vijaya devi
6320,gulafsha
6321,nisha
6322,guta
6323,kalyani banodha
6324,gadari
6325,lalit
6326,simran
6327,sweeti
6328,harshita
6329,divy puri
